,conf,i,j
1394,4250000,0.2031793878,0.2031855311
1395,4250000,0.2031795042,0.2031856982
1396,4250000,0.2031915039,0.2031977744
1397,4250000,0.2031917078,0.2031980351
1398,4250000,0.2031996368,0.2032057514
1399,4250000,0.2031998124,0.2032059789
1400,4250000,0.2032252949,0.2032314214
1401,4250000,0.2032254148,0.2032315948
1402,4250000,0.2033042404,0.2033098894
1403,4250000,0.2033047011,0.2033103173
1404,4250000,0.2034684361,0.2034746573
1405,42500000,0.2068766254,0.2068843824
1406,42500000,0.206900912,0.2069885761
1407,429250000,0.2046729112,0.2047168448
1408,431800000,0.2095865209,0.2096018596
1409,434350000,0.2051288477,0.2052055992
1410,442850000,0.2084840302,0.208486498
1411,45050000,0.203982566,0.2041093573
1412,45050000,0.2039851411,0.2041206486
1413,45050000,0.2039940633,0.2041093573
1414,45050000,0.2040314536,0.2041279531
1415,45050000,0.204033619,0.2041206486
1416,45050000,0.204033619,0.2041215464
1417,45050000,0.2040353124,0.2041279531
1418,45050000,0.2040477699,0.2041279531
1419,45050000,0.2040703945,0.2041279531
1420,45050000,0.2040703946,0.2041279531
1421,45050000,0.204075739,0.2041279531
1422,45050000,0.204075739,0.2041655223
1423,45050000,0.2040793069,0.2041279531
1424,45050000,0.2040848192,0.2041279531
1425,45050000,0.2040868932,0.2041279531
1426,45050000,0.2040958433,0.2041279531
1427,45050000,0.2041220045,0.2041471134
1428,45050000,0.2041220045,0.2041562379
1429,45050000,0.2041220045,0.2041596155
1430,45050000,0.2041266725,0.2041471134
1431,45050000,0.2041266725,0.2041562379
1432,45050000,0.2041266725,0.2041596155
1433,45050000,0.2041286053,0.2041471134
1434,45050000,0.2041286053,0.2041562379
1435,45050000,0.2041286053,0.2041596155
1436,45050000,0.2041286053,0.2041649237
1437,45050000,0.2041334299,0.2041471134
1438,45050000,0.2041334299,0.2041562379
1439,45050000,0.2041334299,0.2041596155
1440,45050000,0.2041334299,0.2041649237
1441,45050000,0.2041397558,0.2041471134
1442,45050000,0.2041397558,0.2041562379
1443,45050000,0.2041397558,0.2041596155
1444,45050000,0.2041397558,0.2041649237
1445,45050000,0.2041463651,0.2041471134
1446,45050000,0.2041463651,0.2041562379
1447,45050000,0.2041463651,0.2041596155
1448,45050000,0.2041463651,0.2041649237
1449,45050000,0.2041471134,0.2041688466
1450,45050000,0.2041471134,0.2041751449
1451,45050000,0.2041471134,0.204177312
1452,45050000,0.2041471134,0.204186783
1453,45050000,0.2041562379,0.2041593543
1454,45050000,0.2041562379,0.2041654543
1455,45050000,0.2041562379,0.2041688466
1456,45050000,0.2041562379,0.2041751449
1457,45050000,0.2041562379,0.204177312
1458,45050000,0.2041562379,0.204186783
1459,45050000,0.2041649237,0.2041688466
1460,45050000,0.2041649237,0.204186783
1461,475150000,0.2040078557,0.2041699888
1462,475150000,0.2040078557,0.2041713071
1463,475150000,0.2040078557,0.2041723852
1464,475150000,0.2040078557,0.2041737705
1465,475150000,0.2040108536,0.2041699888
1466,475150000,0.2040108536,0.2041713071
1467,475150000,0.2040108536,0.2041723852
1468,475150000,0.2040108536,0.2041737705
1469,475150000,0.2040412199,0.2042612822
1470,475150000,0.2040422253,0.2042616537
1471,475150000,0.2040422253,0.2042646866
1472,475150000,0.2040422253,0.2043127025
1473,475150000,0.2040446591,0.2042616537
1474,475150000,0.2040446591,0.2042646866
1475,475150000,0.2040446591,0.2043127025
1476,475150000,0.2040520668,0.2042262056
1477,475150000,0.2040943979,0.2041699888
1478,475150000,0.2040943979,0.2041713071
1479,475150000,0.2040943979,0.2041723852
1480,475150000,0.2040943979,0.2041737705
1481,475150000,0.2040976134,0.2041699888
1482,475150000,0.2040976134,0.2041713071
1483,475150000,0.2040976134,0.2041723852
1484,475150000,0.2040976134,0.2041737705
1485,475150000,0.2040984179,0.2043127025
1486,475150000,0.2041009876,0.2043127025
1487,475150000,0.2041052571,0.204278866
1488,475150000,0.2041366727,0.2041699888
1489,475150000,0.2041366727,0.2043083365
1490,475150000,0.2041615626,0.2042616537
1491,475150000,0.2041615626,0.2042646866
1492,475150000,0.2041615626,0.2043127025
1493,475150000,0.204162732,0.2042616537
1494,475150000,0.204162732,0.2042646866
1495,475150000,0.204162732,0.2043127025
1496,475150000,0.2041642938,0.2042616537
1497,475150000,0.2041642938,0.2042646866
1498,475150000,0.2041642938,0.2043127025
1499,475150000,0.2041655385,0.2042616537
1500,475150000,0.2041655385,0.2042646866
1501,475150000,0.2041655385,0.2043127025
1502,475150000,0.2041699888,0.2041876283
1503,475150000,0.2041713071,0.2041876283
1504,475150000,0.2041723852,0.2041876283
1505,475150000,0.2041737705,0.2041876283
1506,475150000,0.2041876283,0.2043588581
1507,486200000,0.2011053697,0.2012016658
1508,486200000,0.2011053818,0.2012017811
1509,486200000,0.2011717035,0.201268024
1510,486200000,0.2011756154,0.2012719772
1511,486200000,0.201241558,0.2013378502
1512,487900000,0.2040353099,0.2040814189
1513,487900000,0.2040354311,0.2040814189
1514,487900000,0.2040355286,0.2040814189
1515,487900000,0.2040355318,0.2040814189
1516,487900000,0.2040355863,0.2040814189
1517,487900000,0.2040358246,0.2040814189
1518,487900000,0.2040360859,0.2040814189
1519,488750000,0.2030528776,0.2031660889
1520,49300000,0.2078781485,0.2081765959
1521,49300000,0.2078877537,0.2081765959
1522,49300000,0.2078877537,0.208184135
1523,49300000,0.2080063983,0.2080391997
1524,49300000,0.2080063983,0.2080487453
1525,49300000,0.2080163028,0.2080391997
1526,49300000,0.2080163028,0.2080487453
1527,495550000,0.2059965195,0.2061772919
1528,495550000,0.2059965195,0.2061777014
1529,495550000,0.2059965663,0.2061772919
1530,495550000,0.2059965663,0.2061777014
1531,495550000,0.2059983762,0.2061737058
1532,495550000,0.2059983762,0.2061744732
1533,495550000,0.2059987744,0.2061737058
1534,495550000,0.2059987744,0.2061744732
1535,495550000,0.2059995563,0.2061772919
1536,495550000,0.2059995563,0.2061777014
1537,495550000,0.2059997581,0.2061772919
1538,495550000,0.2059997581,0.2061777014
1539,495550000,0.2060021947,0.2061737058
1540,495550000,0.2060021947,0.2061744732
1541,495550000,0.2060024319,0.2061737058
1542,495550000,0.2060024319,0.2061744732
1543,495550000,0.2060227326,0.2062043048
1544,495550000,0.2060227326,0.2062051754
1545,495550000,0.2060227326,0.2062059
1546,495550000,0.206024091,0.2062043048
1547,495550000,0.206024091,0.2062051754
1548,495550000,0.206024091,0.2062059
1549,495550000,0.2060244915,0.2062014037
1550,495550000,0.2060244915,0.206201916
1551,495550000,0.2060244915,0.2062032355
1552,495550000,0.2060244915,0.2062034052
1553,495550000,0.2060254358,0.2062043048
1554,495550000,0.2060254358,0.2062051754
1555,495550000,0.2060254358,0.2062059
1556,495550000,0.2060262888,0.2062014037
1557,495550000,0.2060262888,0.206201916
1558,495550000,0.2060262888,0.2062032355
1559,495550000,0.2060262888,0.2062034052
1560,495550000,0.2060263418,0.2062043048
1561,495550000,0.2060263418,0.2062051754
1562,495550000,0.2060263418,0.2062059
1563,495550000,0.2060265246,0.2062043048
1564,495550000,0.2060265246,0.2062051754
1565,495550000,0.2060265246,0.2062059
1566,495550000,0.2060265985,0.2062014037
1567,495550000,0.2060265985,0.206201916
1568,495550000,0.2060265985,0.2062032355
1569,495550000,0.2060265985,0.2062034052
1570,495550000,0.206027657,0.2062043048
1571,495550000,0.206027657,0.2062051754
1572,495550000,0.206027657,0.2062059
1573,495550000,0.2060279414,0.2062014037
1574,495550000,0.2060279414,0.206201916
1575,495550000,0.2060279414,0.2062032355
1576,495550000,0.2060279414,0.2062034052
1577,495550000,0.2060287853,0.2062014037
1578,495550000,0.2060287853,0.206201916
1579,495550000,0.2060287853,0.2062032355
1580,495550000,0.2060287853,0.2062034052
1581,495550000,0.2060292349,0.2062043048
1582,495550000,0.2060292349,0.2062051754
1583,495550000,0.2060292349,0.2062059
1584,495550000,0.2060299623,0.2062043048
1585,495550000,0.2060299623,0.2062051754
1586,495550000,0.2060299623,0.2062059
1587,495550000,0.2060303706,0.2062014037
1588,495550000,0.2060303706,0.206201916
1589,495550000,0.2060303706,0.2062032355
1590,495550000,0.2060303706,0.2062034052
1591,495550000,0.2060320895,0.2062014037
1592,495550000,0.2060320895,0.206201916
1593,495550000,0.2060320895,0.2062032355
1594,495550000,0.2060320895,0.2062034052
1595,495550000,0.2060520226,0.2062336042
1596,495550000,0.2060819362,0.2061079679
1597,496400000,0.2043192609,0.204319563
1598,496400000,0.2043192609,0.2043195636
1599,496400000,0.2043205307,0.2043208278
1600,496400000,0.2043205309,0.2043208325
1601,496400000,0.2043205309,0.2043208327
1602,496400000,0.2043205333,0.2043208278
1603,496400000,0.2043205333,0.2043208325
1604,496400000,0.2043205333,0.2043208327
1605,496400000,0.2043240262,0.2043245734
1606,496400000,0.2043240262,0.2043245747
1607,496400000,0.2043252742,0.2043253261
1608,496400000,0.204325276,0.2043253294
1609,496400000,0.2043865776,0.2043869485
1610,496400000,0.2043865776,0.2043869486
1611,506600000,0.2039077005,0.204011824
1612,506600000,0.203917595,0.2040218291
1613,507450000,0.2057863075,0.2059197329
1614,507450000,0.205837867,0.2060221545
1615,507450000,0.20583957,0.2060190296
1616,507450000,0.205844377,0.2060190296
1617,507450000,0.205844377,0.2060221545
1618,508300000,0.2060433174,0.2061079011
1619,508300000,0.2060483341,0.2061079011
1620,51850000,0.2067054622,0.2069578185
1621,51850000,0.2067055022,0.2068879407
1622,51850000,0.2067384485,0.2068514515
1623,51850000,0.2067843655,0.2068995675
1624,51850000,0.2067905087,0.2068989251
1625,522750000,0.2065442004,0.2065456311
1626,525300000,0.2104230655,0.2105757362
1627,52700000,0.2061173573,0.2061563509
1628,52700000,0.2061173573,0.2061563555
1629,52700000,0.2061619986,0.2062009138
1630,527000000,0.2067141693,0.2067828054
1631,527000000,0.2067643197,0.206832618
1632,527000000,0.206772405,0.2068414438
1633,527000000,0.2068218739,0.2068906225
1634,527000000,0.2068564461,0.2068586159
1635,527850000,0.2086452925,0.2088180071
1636,53550000,0.2044311921,0.2044402718
1637,53550000,0.2044311921,0.2044407248
1638,53550000,0.2044311921,0.2044579181
1639,53550000,0.2044311921,0.2044584851
1640,53550000,0.2044389792,0.2044736418
1641,53550000,0.2044413051,0.2044555229
1642,53550000,0.2044490395,0.2044584851
1643,53550000,0.2044531979,0.2044626623
1644,53550000,0.2044531979,0.2044630615
1645,53550000,0.2044531979,0.2044803715
1646,53550000,0.2044531979,0.2044808832
1647,53550000,0.2044540144,0.2044654095
1648,53550000,0.20445415,0.204547972
1649,53550000,0.20445415,0.204565558
1650,53550000,0.2044593272,0.2045445454
1651,53550000,0.2044593272,0.20455751
1652,53550000,0.2044593272,0.2045669511
1653,53550000,0.2044616932,0.2045963094
1654,53550000,0.2044637778,0.204565558
1655,53550000,0.2044654302,0.204547972
1656,53550000,0.2044654302,0.204565558
1657,53550000,0.2044657557,0.2045688458
1658,53550000,0.2044676168,0.2045445454
1659,53550000,0.2044676168,0.2045669511
1660,53550000,0.2044683446,0.2045249913
1661,53550000,0.2044714368,0.20455751
1662,53550000,0.2044714368,0.2045669511
1663,53550000,0.2044725557,0.204547972
1664,53550000,0.2044725557,0.204565558
1665,53550000,0.2044751687,0.2045107549
1666,53550000,0.204477437,0.204512692
1667,53550000,0.2044780442,0.20455751
1668,53550000,0.2044780442,0.2045669511
1669,53550000,0.2044781942,0.204544326
1670,53550000,0.204478456,0.2045855631
1671,53550000,0.2044821722,0.204565558
1672,53550000,0.2044824359,0.2045669511
1673,53550000,0.2044825866,0.2045669511
1674,53550000,0.2044837948,0.2044973534
1675,53550000,0.2044844541,0.2045750825
1676,53550000,0.2044901253,0.2045669511
1677,53550000,0.2045103097,0.2045270456
1678,53550000,0.2045186728,0.2045555166
1679,53550000,0.2045186728,0.204558298
1680,535500000,0.2077667006,0.2077732647
1681,535500000,0.2077667006,0.2077732651
1682,535500000,0.2077667038,0.2077732647
1683,535500000,0.2077667038,0.2077732651
1684,537200000,0.2083755635,0.2084968232
1685,538050000,0.205598091,0.2056240397
1686,539750000,0.2033117309,0.2033141342
1687,539750000,0.20335812,0.2033605172
1688,542300000,0.2018881696,0.202061408
1689,542300000,0.2018921306,0.202061408
1690,544000000,0.2069900825,0.2072561727
1691,544000000,0.2069937726,0.2072561727
1692,544000000,0.2070375128,0.2073028286
1693,546550000,0.2050915975,0.2053426026
1694,546550000,0.2051197412,0.2053710082
1695,548250000,0.2085016081,0.20861592
1696,548250000,0.2085634659,0.2086877858
1697,548250000,0.2085634659,0.208687787
1698,548250000,0.2085846565,0.2087084865
1699,548250000,0.2086204835,0.2087310511
1700,548250000,0.2086414178,0.2087513665
1701,548250000,0.208645176,0.2087544456
1702,549950000,0.2036011524,0.2037303537
1703,549950000,0.2036011524,0.2037369058
1704,549950000,0.2036076378,0.2037303537
1705,549950000,0.2036076378,0.2037369058
1706,549950000,0.2036158765,0.2037423721
1707,549950000,0.2036213806,0.2037423721
1708,550800000,0.203538686,0.2035394778
1709,550800000,0.2035389368,0.2035394638
1710,550800000,0.2035390552,0.2035397002
1711,550800000,0.2035390844,0.2035392528
1712,550800000,0.2035391678,0.2035397151
1713,550800000,0.2035391696,0.2035394858
1714,550800000,0.2035394872,0.2035395715
1715,550800000,0.2035395857,0.203539799
1716,550800000,0.2035396931,0.2035398035
1717,552500000,0.2064517016,0.2066926013
1718,552500000,0.2064615378,0.2067957966
1719,552500000,0.2064615378,0.2067958978
1720,552500000,0.2064615378,0.2067960666
1721,552500000,0.2064669732,0.206801202
1722,552500000,0.2064726457,0.2068358677
1723,552500000,0.2064726457,0.2068411344
1724,552500000,0.206489637,0.2068194954
1725,552500000,0.2064951536,0.2068249927
1726,552500000,0.2066314238,0.2067910264
1727,552500000,0.2066314238,0.2067955113
1728,552500000,0.2066400089,0.2067798506
1729,552500000,0.2066561217,0.206818283
1730,552500000,0.2066561217,0.2068217191
1731,552500000,0.2066561855,0.206818283
1732,552500000,0.2066561855,0.2068217191
1733,552500000,0.2069005027,0.2069015688
1734,552500000,0.20702212,0.2070336844
1735,552500000,0.2070289279,0.2070336844
1736,554200000,0.2029353108,0.2029449197
1737,56100000,0.2069170976,0.2071378717
1738,56100000,0.2069171167,0.2071378717
1739,56100000,0.2069171175,0.2071378717
1740,565250000,0.2067356236,0.2068593007
1741,565250000,0.2067356236,0.2068600033
1742,565250000,0.2067358886,0.2068593007
1743,565250000,0.2067358886,0.2068600033
1744,567800000,0.2097225886,0.2097256262
1745,567800000,0.2097339475,0.2098947902
1746,567800000,0.2097339476,0.2098947902
1747,567800000,0.2097548399,0.2097548916
1748,567800000,0.2097548399,0.2097548922
1749,571200000,0.2037448454,0.2037546301
1750,571200000,0.2037448454,0.2037690748
1751,571200000,0.203750768,0.2037546301
1752,571200000,0.203750768,0.2037690748
1753,571200000,0.2037603932,0.2037648051
1754,577150000,0.2040772612,0.2040774137
1755,578850000,0.2061616372,0.2061631803
1756,579700000,0.2073113908,0.2075055407
1757,579700000,0.2073115809,0.2075055407
1758,579700000,0.2073115829,0.2075055407
1759,579700000,0.2073194174,0.2075055388
1760,579700000,0.2073195432,0.2075055388
1761,580550000,0.2068296757,0.2068316512
1762,580550000,0.2068359033,0.2068377922
1763,582250000,0.2082443243,0.2083046202
1764,58650000,0.2054380577,0.2055291652
1765,58650000,0.2054380577,0.2055300783
1766,58650000,0.2054380577,0.2055304756
1767,58650000,0.2054380577,0.205531425
1768,58650000,0.2054380577,0.2055333008
1769,58650000,0.2054380577,0.205534205
1770,58650000,0.2054380577,0.2055346064
1771,58650000,0.2054380577,0.2055355471
1772,58650000,0.2054390661,0.2055282341
1773,58650000,0.2054390661,0.2055291652
1774,58650000,0.2054390661,0.2055300783
1775,58650000,0.2054390661,0.2055304756
1776,58650000,0.2054390661,0.205531425
1777,58650000,0.2054390661,0.2055324366
1778,58650000,0.2054390661,0.2055333008
1779,58650000,0.2054390661,0.205533431
1780,58650000,0.2054390661,0.205534205
1781,58650000,0.2054390661,0.2055346064
1782,58650000,0.2054390661,0.2055355471
1783,58650000,0.2054400325,0.2055282341
1784,58650000,0.2054400325,0.2055291652
1785,58650000,0.2054400325,0.2055300783
1786,58650000,0.2054400325,0.2055304756
1787,58650000,0.2054400325,0.205531425
1788,58650000,0.2054400325,0.2055324366
1789,58650000,0.2054400325,0.2055333008
1790,58650000,0.2054400325,0.205533431
1791,58650000,0.2054400325,0.205534205
1792,58650000,0.2054400325,0.2055346064
1793,58650000,0.2054400325,0.2055355471
1794,58650000,0.2054422439,0.2055291652
1795,58650000,0.2054422439,0.2055300783
1796,58650000,0.2054422439,0.2055304756
1797,58650000,0.2054422439,0.205531425
1798,58650000,0.2054422439,0.2055333008
1799,58650000,0.2054422439,0.205534205
1800,58650000,0.2054422439,0.2055346064
1801,58650000,0.2054422439,0.2055355471
1802,58650000,0.2054431807,0.2055291652
1803,58650000,0.2054431807,0.2055300783
1804,58650000,0.2054431807,0.2055304756
1805,58650000,0.2054431807,0.205531425
1806,58650000,0.2054431807,0.2055333008
1807,58650000,0.2054431807,0.205534205
1808,58650000,0.2054431807,0.2055346064
1809,58650000,0.2054431807,0.2055355471
1810,58650000,0.2054431811,0.2055291652
1811,58650000,0.2054431811,0.2055300783
1812,58650000,0.2054431811,0.2055304756
1813,58650000,0.2054431811,0.205531425
1814,58650000,0.2054431811,0.2055333008
1815,58650000,0.2054431811,0.205534205
1816,58650000,0.2054431811,0.2055346064
1817,58650000,0.2054431811,0.2055355471
1818,58650000,0.2054487116,0.2055401257
1819,58650000,0.2054487116,0.2055406247
1820,58650000,0.2054487116,0.2055410872
1821,58650000,0.2054487116,0.205541623
1822,58650000,0.2054487116,0.205543368
1823,58650000,0.2054487116,0.205543853
1824,58650000,0.2054487116,0.205544322
1825,58650000,0.2054487116,0.2055448438
1826,58650000,0.2054497036,0.2055401257
1827,58650000,0.2054497036,0.2055406247
1828,58650000,0.2054497036,0.2055410872
1829,58650000,0.2054497036,0.205541623
1830,58650000,0.2054497036,0.205543368
1831,58650000,0.2054497036,0.205543853
1832,58650000,0.2054497036,0.205544322
1833,58650000,0.2054497036,0.2055448438
1834,58650000,0.2054501203,0.2055378808
1835,58650000,0.2054501203,0.2055385499
1836,58650000,0.2054501203,0.2055388958
1837,58650000,0.2054501203,0.2055396011
1838,58650000,0.2054501203,0.2055401257
1839,58650000,0.2054501203,0.2055406247
1840,58650000,0.2054501203,0.2055410872
1841,58650000,0.2054501203,0.205541196
1842,58650000,0.2054501203,0.205541623
1843,58650000,0.2054501203,0.2055418515
1844,58650000,0.2054501203,0.2055422036
1845,58650000,0.2054501203,0.205542896
1846,58650000,0.2054501203,0.205543368
1847,58650000,0.2054501203,0.205543853
1848,58650000,0.2054501203,0.205544322
1849,58650000,0.2054501203,0.2055448438
1850,58650000,0.2054520552,0.2055401257
1851,58650000,0.2054520552,0.2055406247
1852,58650000,0.2054520552,0.2055410872
1853,58650000,0.2054520552,0.205541623
1854,58650000,0.2054520552,0.205543368
1855,58650000,0.2054520552,0.205543853
1856,58650000,0.2054520552,0.205544322
1857,58650000,0.2054520552,0.2055448438
1858,58650000,0.2054530406,0.2055401257
1859,58650000,0.2054530406,0.2055406247
1860,58650000,0.2054530406,0.2055410872
1861,58650000,0.2054530406,0.205541623
1862,58650000,0.2054530406,0.205543368
1863,58650000,0.2054530406,0.205543853
1864,58650000,0.2054530406,0.205544322
1865,58650000,0.2054530406,0.2055448438
1866,58650000,0.2054530417,0.2055401257
1867,58650000,0.2054530417,0.2055406247
1868,58650000,0.2054530417,0.2055410872
1869,58650000,0.2054530417,0.205541623
1870,58650000,0.2054530417,0.205543368
1871,58650000,0.2054530417,0.205543853
1872,58650000,0.2054530417,0.205544322
1873,58650000,0.2054530417,0.2055448438
1874,58650000,0.2054667892,0.2055596683
1875,58650000,0.2054667892,0.2055606267
1876,58650000,0.2054667892,0.2055617991
1877,58650000,0.2054667892,0.2055622895
1878,58650000,0.2054667892,0.2055625524
1879,58650000,0.2054667892,0.2055627572
1880,58650000,0.2054667892,0.2055631934
1881,58650000,0.2054667892,0.2055635506
1882,58650000,0.2054667892,0.2055643406
1883,58650000,0.2054667892,0.2055646418
1884,58650000,0.2054667892,0.2055650217
1885,58650000,0.2054667892,0.2055652441
1886,58650000,0.2054667892,0.2055656395
1887,58650000,0.2054667892,0.2055659652
1888,58650000,0.2054667892,0.2055670291
1889,58650000,0.2054667892,0.205567972
1890,58650000,0.2054676833,0.2055596683
1891,58650000,0.2054676833,0.2055606267
1892,58650000,0.2054676833,0.2055617991
1893,58650000,0.2054676833,0.2055622895
1894,58650000,0.2054676833,0.2055625524
1895,58650000,0.2054676833,0.2055627572
1896,58650000,0.2054676833,0.2055631934
1897,58650000,0.2054676833,0.2055635506
1898,58650000,0.2054676833,0.2055643406
1899,58650000,0.2054676833,0.2055646418
1900,58650000,0.2054676833,0.2055650217
1901,58650000,0.2054676833,0.2055652441
1902,58650000,0.2054676833,0.2055656395
1903,58650000,0.2054676833,0.2055659652
1904,58650000,0.2054676833,0.2055670291
1905,58650000,0.2054676833,0.205567972
1906,58650000,0.2054689197,0.2055596683
1907,58650000,0.2054689197,0.2055606267
1908,58650000,0.2054689197,0.2055617991
1909,58650000,0.2054689197,0.2055622895
1910,58650000,0.2054689197,0.2055625524
1911,58650000,0.2054689197,0.2055627572
1912,58650000,0.2054689197,0.2055631934
1913,58650000,0.2054689197,0.2055635506
1914,58650000,0.2054689197,0.2055643406
1915,58650000,0.2054689197,0.2055646418
1916,58650000,0.2054689197,0.2055650217
1917,58650000,0.2054689197,0.2055652441
1918,58650000,0.2054689197,0.2055656395
1919,58650000,0.2054689197,0.2055659652
1920,58650000,0.2054689197,0.2055670291
1921,58650000,0.2054689197,0.205567972
1922,58650000,0.2054694348,0.2055622895
1923,58650000,0.2054694348,0.2055625524
1924,58650000,0.2054694348,0.2055631934
1925,58650000,0.2054694348,0.2055635506
1926,58650000,0.2054694348,0.2055643406
1927,58650000,0.2054694348,0.2055646418
1928,58650000,0.2054694348,0.2055650217
1929,58650000,0.2054694348,0.2055652441
1930,58650000,0.2054694348,0.2055656395
1931,58650000,0.2054694348,0.2055659652
1932,58650000,0.2054694348,0.2055670291
1933,58650000,0.2054694348,0.205567972
1934,58650000,0.2054698138,0.2055596683
1935,58650000,0.2054698138,0.2055606267
1936,58650000,0.2054698138,0.2055617991
1937,58650000,0.2054698138,0.2055622895
1938,58650000,0.2054698138,0.2055625524
1939,58650000,0.2054698138,0.2055627572
1940,58650000,0.2054698138,0.2055631934
1941,58650000,0.2054698138,0.2055635506
1942,58650000,0.2054698138,0.2055643406
1943,58650000,0.2054698138,0.2055646418
1944,58650000,0.2054698138,0.2055650217
1945,58650000,0.2054698138,0.2055652441
1946,58650000,0.2054698138,0.2055656395
1947,58650000,0.2054698138,0.2055659652
1948,58650000,0.2054698138,0.2055670291
1949,58650000,0.2054698138,0.205567972
1950,58650000,0.2054698926,0.2055596683
1951,58650000,0.2054698926,0.2055606267
1952,58650000,0.2054698926,0.2055617991
1953,58650000,0.2054698926,0.2055622895
1954,58650000,0.2054698926,0.2055625524
1955,58650000,0.2054698926,0.2055627572
1956,58650000,0.2054698926,0.2055631934
1957,58650000,0.2054698926,0.2055635506
1958,58650000,0.2054698926,0.2055643406
1959,58650000,0.2054698926,0.2055646418
1960,58650000,0.2054698926,0.2055650217
1961,58650000,0.2054698926,0.2055652441
1962,58650000,0.2054698926,0.2055656395
1963,58650000,0.2054698926,0.2055659652
1964,58650000,0.2054698926,0.2055670291
1965,58650000,0.2054698926,0.205567972
1966,58650000,0.2054704229,0.2055622895
1967,58650000,0.2054704229,0.2055625524
1968,58650000,0.2054704229,0.2055631934
1969,58650000,0.2054704229,0.2055635506
1970,58650000,0.2054704229,0.2055643406
1971,58650000,0.2054704229,0.2055646418
1972,58650000,0.2054704229,0.2055650217
1973,58650000,0.2054704229,0.2055652441
1974,58650000,0.2054704229,0.2055656395
1975,58650000,0.2054704229,0.2055659652
1976,58650000,0.2054704229,0.2055670291
1977,58650000,0.2054704229,0.205567972
1978,58650000,0.2054708916,0.2055596683
1979,58650000,0.2054708916,0.2055606267
1980,58650000,0.2054708916,0.2055617991
1981,58650000,0.2054708916,0.2055622895
1982,58650000,0.2054708916,0.2055625524
1983,58650000,0.2054708916,0.2055627572
1984,58650000,0.2054708916,0.2055631934
1985,58650000,0.2054708916,0.2055635506
1986,58650000,0.2054708916,0.2055643406
1987,58650000,0.2054708916,0.2055646418
1988,58650000,0.2054708916,0.2055650217
1989,58650000,0.2054708916,0.2055652441
1990,58650000,0.2054708916,0.2055656395
1991,58650000,0.2054708916,0.2055659652
1992,58650000,0.2054708916,0.2055670291
1993,58650000,0.2054708916,0.205567972
1994,58650000,0.2054715419,0.2055622895
1995,58650000,0.2054715419,0.2055625524
1996,58650000,0.2054715419,0.2055631934
1997,58650000,0.2054715419,0.2055635506
1998,58650000,0.2054715419,0.2055643406
1999,58650000,0.2054715419,0.2055646418
2000,58650000,0.2054715419,0.2055650217
2001,58650000,0.2054715419,0.2055652441
2002,58650000,0.2054715419,0.2055656395
2003,58650000,0.2054715419,0.2055659652
2004,58650000,0.2054715419,0.2055670291
2005,58650000,0.2054715419,0.205567972
2006,58650000,0.2054720513,0.2055596683
2007,58650000,0.2054720513,0.2055606267
2008,58650000,0.2054720513,0.2055617991
2009,58650000,0.2054720513,0.2055622895
2010,58650000,0.2054720513,0.2055625524
2011,58650000,0.2054720513,0.2055627572
2012,58650000,0.2054720513,0.2055631934
2013,58650000,0.2054720513,0.2055635506
2014,58650000,0.2054720513,0.2055643406
2015,58650000,0.2054720513,0.2055646418
2016,58650000,0.2054720513,0.2055650217
2017,58650000,0.2054720513,0.2055652441
2018,58650000,0.2054720513,0.2055656395
2019,58650000,0.2054720513,0.2055659652
2020,58650000,0.2054720513,0.2055670291
2021,58650000,0.2054720513,0.205567972
2022,58650000,0.2054723272,0.2055596683
2023,58650000,0.2054723272,0.2055606267
2024,58650000,0.2054723272,0.2055617991
2025,58650000,0.2054723272,0.2055622895
2026,58650000,0.2054723272,0.2055625524
2027,58650000,0.2054723272,0.2055627572
2028,58650000,0.2054723272,0.2055631934
2029,58650000,0.2054723272,0.2055635506
2030,58650000,0.2054723272,0.2055643406
2031,58650000,0.2054723272,0.2055646418
2032,58650000,0.2054723272,0.2055650217
2033,58650000,0.2054723272,0.2055652441
2034,58650000,0.2054723272,0.2055656395
2035,58650000,0.2054723272,0.2055659652
2036,58650000,0.2054723272,0.2055670291
2037,58650000,0.2054723272,0.205567972
2038,58650000,0.2054725297,0.2055622895
2039,58650000,0.2054725297,0.2055625524
2040,58650000,0.2054725297,0.2055631934
2041,58650000,0.2054725297,0.2055635506
2042,58650000,0.2054725297,0.2055643406
2043,58650000,0.2054725297,0.2055646418
2044,58650000,0.2054725297,0.2055650217
2045,58650000,0.2054725297,0.2055652441
2046,58650000,0.2054725297,0.2055656395
2047,58650000,0.2054725297,0.2055659652
2048,58650000,0.2054725297,0.2055670291
2049,58650000,0.2054725297,0.205567972
2050,58650000,0.2054730502,0.2055596683
2051,58650000,0.2054730502,0.2055606267
2052,58650000,0.2054730502,0.2055617991
2053,58650000,0.2054730502,0.2055622895
2054,58650000,0.2054730502,0.2055625524
2055,58650000,0.2054730502,0.2055627572
2056,58650000,0.2054730502,0.2055631934
2057,58650000,0.2054730502,0.2055635506
2058,58650000,0.2054730502,0.2055643406
2059,58650000,0.2054730502,0.2055646418
2060,58650000,0.2054730502,0.2055650217
2061,58650000,0.2054730502,0.2055652441
2062,58650000,0.2054730502,0.2055656395
2063,58650000,0.2054730502,0.2055659652
2064,58650000,0.2054730502,0.2055670291
2065,58650000,0.2054730502,0.205567972
