,conf,i,j,out
2412,3,436,444,0.004966750540000
2413,3,1556,1571,0.007354825394210
2414,3,1855,1887,0.005421493234660
2415,3,2542,2567,0.002562991215350
2416,3,994,1012,0.006058957371040
2417,3,1414,1462,0.003982084341680
2418,3,2727,2747,0.006266290751240
2419,3,946,971,0.012196730821400
2420,3,2478,2489,0.002756960821280
2421,3,1465,1490,0.004668452795230
2422,3,2890,2900,0.005422690944840
2423,3,2588,2608,0.008113665328970
2424,3,2380,2412,0.001960824367460
2425,3,864,884,0.002871864341410
2426,3,2294,2319,0.003091430019870
2427,3,2048,2068,0.004463343325740
2428,3,2132,2158,0.003146405234290
2429,3,1779,1804,0.005371919115620
2430,3,1088,1125,0.008370142027230
2431,3,117,124,0.002694719078077
2432,3,2340,2358,0.002996311883100
2433,3,2075,2105,0.003261695832730
2434,3,1487,1509,0.002719956380730
2435,3,2278,2299,0.004973134281680
2436,3,1047,1071,0.008296543731620
2437,3,845,856,0.002772726698851
2438,3,2354,2382,0.002987103000620
2439,3,405,417,0.003461879880400
2440,3,5,6,0.002562691282087
2441,3,131,139,0.002770657962527
2442,3,1094,1126,0.003910923469850
2443,3,1874,1907,0.004209789101530
2444,3,301,315,0.003362731983688
2445,3,263,269,0.002724592845704
2446,3,1004,1022,0.003732112248240
2447,3,762,784,0.003339572524410
2448,3,1043,1065,0.003504001678600
2449,3,2225,2253,0.006147489491420
2450,3,164,167,0.002458285639200
2451,3,1368,1400,0.002479414066600
2452,3,169,177,0.002605561720966
2453,3,176,178,0.002373057832198
2454,3,746,775,0.006559501096860
2455,3,146,148,0.002191591670243
2456,3,105,108,0.002806578450448
2457,3,2269,2302,0.006036349240680
2458,3,1787,1822,0.004289180273070
2459,3,1001,1016,0.003332337893730
2460,3,1807,1844,0.004425470588660
2461,3,2108,2152,0.001788914866450
2462,3,502,523,0.004287104525670
2463,3,178,185,0.003261485803759
2464,3,1738,1769,0.004255264605450
2465,3,946,968,0.003417375185940
2466,3,159,161,0.002438574759383
2467,3,1091,1123,0.002597780350660
2468,3,2071,2106,0.003906181767100
2469,3,115,118,0.002723711099927
2470,3,503,519,0.002690949720520
2471,3,583,612,0.004707073106830
2472,3,40,42,0.002726032353286
2473,3,185,193,0.002619809108889
2474,3,940,966,0.006418528741370
2475,3,2099,2138,0.005466829471380
2476,3,24,30,0.002680746746568
2477,3,7,8,0.002583412869898
2478,3,1930,1953,0.004050960267270
2479,3,646,680,0.004470251767060
2480,3,633,668,0.004616472427340
2481,3,411,426,0.002816527761049
2482,3,684,712,0.002827882416061
2483,3,2378,2412,0.005158118766340
2484,3,2149,2191,0.005591567351590
2485,3,286,292,0.002917905902299
2486,3,802,831,0.006505726937800
2487,3,530,554,0.002709982747780
2488,3,2764,2785,0.004928470925900
2489,3,1975,2001,0.004108029880870
2490,3,775,803,0.005325512463770
2491,3,2153,2200,0.001892085770830
2492,3,470,493,0.004393702554620
2493,3,370,387,0.002822276925120
2494,3,1344,1396,0.008589217295030
2495,3,632,661,0.003197537284050
2496,4,316,326,0.003391921731320
2497,4,371,377,0.004815520888040
2498,4,283,296,0.003638312067000
2499,4,260,275,0.004194922155070
2500,4,353,363,0.003963937295550
2501,4,292,306,0.003656888459890
2502,4,42,45,0.002516273163221
2503,4,378,380,0.003276639966914
2504,5,38,39,0.002687093413290
2505,5,67,69,0.002986471895580
2506,5,56,58,0.002975290093150
2507,5,85,87,0.003219890750010
2508,5,71,74,0.003244088880790
2509,5,228,229,0.004114669950720
2510,5,146,154,0.006698231360210
2511,5,164,173,0.006856064283080
2512,5,236,238,0.003437758381590
2513,5,24,26,0.002710701827811
2514,7,59,60,0.001826561687320
2515,7,3,4,0.002842581759680
2516,7,67,68,0.002722641935160
2517,8,974,985,0.002153103673770
2518,8,908,914,0.000971010167734
2519,8,928,942,0.001280765529530
2520,8,724,741,0.000025735159546
2521,8,724,740,0.000023088026816
2522,8,1247,1255,0.000508303122630
2523,8,552,557,0.000865951166124
2524,8,1820,1857,0.000807625097758
2525,8,768,798,0.004405285795390
2526,8,465,469,0.001339117169710
2527,8,504,540,0.003769659118370
2528,8,925,929,0.000431994988764
2529,8,848,878,0.002795923397830
2530,8,408,420,0.000765704463468
2531,8,584,609,0.003373494414310
2532,8,945,969,0.001617801793400
2533,8,1282,1304,0.003062428432990
2534,8,981,1000,0.003176505697530
2535,8,866,889,0.003918804832250
2536,8,1402,1423,0.000241833413774
2537,8,1604,1640,0.002948494380770
2538,8,1888,1954,0.003524468693490
2539,8,1637,1672,0.000367997206339
2540,8,1358,1362,0.002096053449150
2541,8,992,997,0.001266590685370
2542,8,840,871,0.000741501509145
2543,8,826,841,0.000132903491381
2544,8,999,1019,0.003837158109450
2545,8,353,367,0.002003794838670
2546,8,725,761,0.001103081698600
2547,8,951,953,0.000815265324637
2548,8,1285,1306,0.000220593623688
2549,8,1486,1548,0.001608163789090
2550,8,956,986,0.004045497428980
2551,8,605,626,0.000029795613549
2552,8,1900,1982,0.004475592008880
2553,8,546,580,0.002467730815740
2554,8,1646,1658,0.001007653611010
2555,8,2918,2959,0.002557570163770
2556,8,1319,1365,0.000835698662094
2557,8,770,780,0.003228356316920
2558,8,980,1008,0.004749228259850
2559,8,1106,1131,0.005623104837380
2560,8,893,939,0.004519122787650
2561,8,1852,1935,0.001726276413110
2562,8,1092,1120,0.002619084861870
2563,8,1333,1407,0.003415864101500
2564,8,1535,1606,0.004731873873860
2565,8,816,860,0.005444337808750
2566,8,92,97,0.002634268578016
2567,8,1848,1913,0.002069227161700
2568,8,902,947,0.005270606527360
2569,8,128,134,0.004125291454720
2570,8,2159,2215,0.001472972876000
2571,8,304,325,0.003012706405440
2572,8,1104,1107,0.002564724355349
2573,8,599,663,0.003599425960360
2574,8,799,843,0.006080468954940
2575,8,1512,1585,0.002706999970200
2576,8,26,36,0.005454472303870
2577,8,446,491,0.002614923687770
2578,8,609,665,0.002578613357180
2579,8,328,350,0.002756291210710
2580,8,1307,1356,0.002924837288070
2581,8,571,612,0.002606294506060
2582,8,112,120,0.002504893188100
2583,8,222,234,0.001427651475350
2584,8,1353,1388,0.003720970292750
2585,8,1214,1256,0.002417430780600
2586,8,501,544,0.005409119163130
2587,8,916,968,0.002182250552100
2588,8,366,369,0.002866474116690
2589,8,94,98,0.002583014624964
2590,8,547,588,0.002911291419550
2591,8,882,920,0.002258841910060
2592,8,1379,1418,0.003528625660470
2593,8,552,599,0.002951530100710
2594,8,804,849,0.002831976164660
2595,8,136,139,0.002327567932883
2596,8,146,151,0.002921930588238
2597,8,153,158,0.002859674052168
2598,8,1160,1179,0.003338293610099
2599,8,694,747,0.002879275898020
2600,8,1105,1137,0.002316094584680
2601,8,1249,1274,0.003320037429950
2602,8,1098,1120,0.002953455177140
2603,8,1228,1250,0.003283915487950
2604,8,747,787,0.001936912565850
2605,8,480,521,0.003750908708790
2606,8,1533,1585,0.004181607548900
2607,8,384,434,0.004223450341147
2608,8,486,534,0.002966505753080
2609,8,1141,1157,0.003377297887851
2610,8,133,138,0.002411924801829
2611,8,1174,1203,0.005310502246560
2612,8,1070,1084,0.002477476322470
2613,8,2047,2129,0.002985911815840
2614,8,3002,3043,0.004144625448180
2615,8,152,161,0.003573381234618
2616,8,2048,2136,0.002933092795580
2617,8,726,782,0.003683769701900
2618,8,113,123,0.003239938649407
2619,8,2430,2486,0.000737881317578
2620,8,2373,2401,0.003810654853220
2621,10,1028,1052,0.002624598141490
2622,10,1010,1029,0.001388522335280
2623,10,1162,1208,0.004396752610760
2624,10,391,408,0.003613490726690
2625,10,378,394,0.003349593032950
2626,10,290,314,0.003829623380280
2627,10,262,278,0.003207793901400
2628,10,889,923,0.004152791965482
2629,10,2139,2155,0.001421955123220
2630,10,2307,2325,0.001648427227270
2631,10,1008,1045,0.002820549253626
2632,10,963,974,0.003466777633773
2633,10,1357,1401,0.002374107320850
2634,10,744,776,0.002535443045350
2635,10,762,790,0.002679210250240
2636,10,1035,1070,0.003115262582230
2637,10,1023,1054,0.002436861454680
2638,10,1153,1175,0.002826357728899
2639,10,1812,1857,0.003465003067200
2640,10,403,420,0.004134665557730
2641,10,1672,1708,0.006149297956090
2642,10,251,259,0.003084006102643
2643,10,125,133,0.002909078733927
2644,10,372,388,0.003373310281146
2645,10,421,441,0.003949020212560
2646,10,2797,2807,0.003180206512060
2647,10,2259,2281,0.004038463520820
2648,10,552,579,0.002560899077120
2649,10,1148,1180,0.002686465076520
2650,10,822,863,0.002323858661730
2651,10,1420,1452,0.002323351522840
2652,10,2481,2507,0.003078086109270
2653,10,20,22,0.002874921160795
2654,10,1549,1587,0.003085486156310
2655,10,623,644,0.004144956736230
2656,10,76,82,0.003151745935178
2657,10,1008,1044,0.002802225983087
2658,10,1759,1787,0.003641863001150
2659,10,78,87,0.002592566083854
2660,10,959,982,0.003120695038140
2661,10,1791,1826,0.003258920269920
2662,10,1,3,0.002654085228473
2663,10,1121,1158,0.003782095725840
2664,10,277,289,0.003765453077448
2665,10,535,548,0.002703282328480
2666,10,2435,2464,0.004320854013000
2667,10,190,197,0.003001550293067
2668,10,2574,2597,0.001843660115330
2669,10,2173,2202,0.003976190313714
2670,10,821,864,0.004433764452830
2671,10,551,579,0.003042205366530
2672,10,279,291,0.003792821545074
2673,10,2009,2042,0.003785305636040
2674,10,454,459,0.002883593692634
2675,10,231,243,0.002710480508322
2676,10,53,60,0.003254101377162
2677,10,1304,1335,0.002968810316105
2678,10,65,73,0.002663934069740
2679,12,782,796,0.000056211893941
2680,12,434,456,0.002133135782120
2681,12,653,677,0.002425159412720
2682,12,685,704,0.004824137993880
2683,15,8,11,0.003453636285200
2684,15,10,11,0.003819186379150
2685,15,9,11,0.003471530469680
2686,15,3,5,0.002812667875570
2687,15,15,16,0.002912023868580
2688,15,1,2,0.004879659402180
2689,17,1724,1727,0.003327004646150
2690,17,2325,2326,0.002723443500710
2691,17,1396,1401,0.002355363043860
2692,17,1957,1959,0.002812715271140
2693,17,1540,1542,0.002480471493910
2694,17,1616,1617,0.002464268205980
2695,17,1302,1305,0.002722623397179
2696,17,1589,1596,0.003704279138590
2697,17,1877,1893,0.004746732865450
2698,17,2056,2058,0.003103464994350
2699,17,1838,1842,0.002587252209500
2700,17,1604,1608,0.003749341886880
2701,17,1325,1333,0.003963942312350
2702,17,1418,1423,0.002683860417954
2703,17,1868,1895,0.002612505133630
2704,17,1483,1520,0.002780781202610
2705,17,2332,2333,0.003955858745740
2706,17,800,811,0.003401469672240
2707,17,1472,1510,0.002825325755520
2708,17,896,942,0.003017537849860
2709,17,1426,1428,0.002715101481245
2710,17,103,110,0.002882184564961
2711,17,1265,1268,0.003696960690470
2712,17,1930,1931,0.003302595641120
2713,17,2111,2121,0.003586848290110
2714,17,1447,1487,0.002152504658160
2715,17,909,954,0.003296018264350
2716,17,1663,1689,0.007180104794260
2717,17,934,939,0.002950738248398
2718,17,136,146,0.002978661458498
2719,17,1767,1780,0.005124345065150
2720,17,1306,1309,0.002791440343305
2721,18,131,133,0.002177075880010
2722,18,283,284,0.003431665248160
2723,18,190,193,0.002881369802750
2724,18,82,84,0.002519856025224
2725,18,65,69,0.002997002807752
2726,18,188,191,0.002667707814110
2727,18,24,25,0.002895420540267
2728,22,49,50,0.004026635424950
2729,22,24,25,0.002641864439447
2730,22,125,126,0.002280510449040
2731,27,26,27,0.003080590871000
2732,28,471,473,0.000246704889478
2733,28,549,550,0.003315741322570
2734,33,76,80,0.003139430935420
2735,33,74,78,0.003021030345550
2736,33,282,288,0.003103576494340
2737,33,366,378,0.003123045929530
2738,33,509,536,0.002693638361479
2739,33,555,572,0.002756283614081
2740,33,217,236,0.003307806760050
2741,33,491,515,0.002856418899731
2742,33,186,194,0.003388471077710
2743,33,58,62,0.002912233882478
2744,33,504,526,0.002964144883820
2745,33,548,566,0.002834301746487
2746,33,190,198,0.003512901677670
2747,33,285,295,0.003180878768880
2748,33,1141,1147,0.002841829422680
2749,33,540,559,0.002853035093294
2750,34,6,8,0.002354376147292
2751,34,305,306,0.004496617904980
2752,34,375,376,0.002807378664650
2753,34,198,202,0.003548752443290
2754,34,100,101,0.002861881123147
2755,34,295,296,0.002643910901963
2756,34,389,390,0.002661678328510
2757,34,218,219,0.002586830478190
2758,34,2,4,0.002139115750920
2759,34,150,152,0.002816656721186
2760,34,394,395,0.004117636074620
2761,34,145,146,0.001350997257740
2762,34,134,135,0.003042407597878
2763,34,312,313,0.002487913915490
2764,34,106,107,0.002838823303117
2765,34,81,82,0.002975659464465
2766,40,116,118,0.002326641041946
2767,40,175,176,0.002294191666170
2768,40,177,179,0.002310419763600
2769,40,208,210,0.002467116208850
2770,40,169,171,0.002566754732600
2771,40,211,217,0.002710926154960
2772,40,326,327,0.002936426789990
2773,40,329,330,0.002789497221080
2774,40,167,168,0.002649918951062
2775,40,75,78,0.002799107993219
2776,40,121,124,0.002742772009260
2777,41,1618,1622,0.002685026466790
2778,41,1017,1025,0.002468814445189
2779,41,777,795,0.002712976535519
2780,41,388,419,0.002676567793912
2781,41,873,894,0.002786598677610
2782,41,418,435,0.002693639393236
2783,41,1763,1769,0.002618958751230
2784,41,1684,1692,0.002631406140757
2785,41,251,263,0.003150824905129
2786,41,1711,1720,0.002690691030860
2787,41,388,420,0.002278198518150
2788,41,335,368,0.003022585723220
2789,41,2838,2863,0.002279999436610
2790,41,3103,3107,0.002753333927820
2791,41,2893,2933,0.003270011472680
2792,41,1602,1609,0.002680431571262
2793,41,2860,2893,0.002799630423290
2794,41,934,961,0.003340487686880
2795,41,396,416,0.003025623267413
2796,41,2781,2815,0.002260481253250
2797,41,2402,2420,0.003116878703240
2798,41,957,990,0.003005333772310
2799,41,1705,1737,0.003052935678150
2800,41,306,339,0.002791680808704
2801,41,2841,2872,0.002471188570380
2802,41,360,397,0.002922191440280
2803,41,410,434,0.002870563749060
2804,41,2783,2820,0.002451440625640
2805,41,2006,2016,0.003104211586670
2806,41,1974,1993,0.003282246054249
2807,41,969,1025,0.002511526258634
2808,41,2931,2962,0.002419788773650
2809,41,1792,1807,0.003790605483921
2810,47,1043,1054,0.002840818755670
2811,47,839,847,0.002224807167580
2812,47,1128,1141,0.003260370262040
2813,47,154,168,0.002569661780840
2814,47,282,303,0.003136481296270
2815,47,701,712,0.003163008859850
2816,47,896,902,0.002919352670410
2817,47,48,60,0.002669050670564
2818,47,545,563,0.003102515565320
2819,47,200,210,0.002686311236603
2820,47,831,840,0.003146462900170
2821,47,704,715,0.003055226996320
2822,47,502,527,0.003361318637880
2823,3,2089,2109,0.003439302172800
2824,3,131,137,0.003055242120133
2825,3,2131,2162,0.003942332469380
2826,3,2256,2277,0.003482823058750
2827,3,56,60,0.002404015912381
2828,3,2146,2177,0.003690577325690
2829,3,2587,2601,0.003573242118810
2830,3,264,268,0.002903345775865
2831,3,2695,2710,0.003160001739670
2832,3,1897,1940,0.002687251682680
2833,3,357,372,0.003567443150280
2834,3,403,408,0.003764110306451
2835,3,2220,2252,0.003634539364080
2836,3,395,414,0.003472958809010
2837,3,301,317,0.002712357984880
2838,3,2235,2256,0.005031100480790
2839,3,586,611,0.004375402006600
2840,3,2469,2489,0.002193256141560
2841,3,3070,3071,0.003716628111470
2842,3,624,654,0.004218822277230
2843,3,1913,1947,0.004715716651120
2844,3,500,514,0.002707710726400
2845,3,351,361,0.002910273240854
2846,3,2161,2207,0.004737172534380
2847,3,412,427,0.002768284245921
2848,3,72,77,0.003581686527955
2849,3,2334,2376,0.002058176608020
2850,3,2326,2346,0.005225293127510
2851,3,726,754,0.003756277602010
2852,3,2753,2774,0.006046767013330
2853,3,62,72,0.003089038436904
2854,3,332,346,0.002966749532740
2855,3,626,657,0.003848845438890
2856,3,2501,2527,0.005421605829680
2857,3,49,56,0.003083318659919
2858,3,1511,1551,0.004926330858230
2859,3,761,795,0.003787261343470
2860,3,14,15,0.003287715495049
2861,3,2723,2746,0.004576240982410
2862,3,624,653,0.004210021995440
2863,3,1,2,0.003121466568214
2864,3,2118,2166,0.002201066533420
2865,3,1586,1645,0.003815546863080
2866,3,391,408,0.003333294274280
2867,3,428,442,0.003763821207170
2868,4,347,357,0.003343953416734
2869,4,144,155,0.003938581249889
2870,4,367,375,0.003161578061198
2871,5,106,110,0.000483240563474
2872,5,118,122,0.000450209271286
2873,5,174,181,0.000215359891530
2874,5,155,161,0.000230250734263
2875,5,48,52,0.003100191222774
2876,7,35,36,0.003012107854905
2877,7,38,40,0.003205205159642
2878,7,5,6,0.003025166235569
2879,8,827,849,0.003094219891860
2880,8,872,890,0.001934482625570
2881,8,1609,1650,0.003353510377630
2882,8,949,976,0.002675774933830
2883,8,1711,1744,0.002179969220850
2884,8,520,556,0.001423251912990
2885,8,806,831,0.003986788635410
2886,8,1233,1257,0.000196528227573
2887,8,1428,1480,0.000814131172989
2888,8,656,681,0.003269244070848
2889,8,1847,1914,0.002898047969400
2890,8,431,445,0.002944852685428
2891,8,1034,1060,0.002739457915940
2892,8,716,752,0.001646657247330
2893,8,825,862,0.003452723408710
2894,8,578,621,0.005355203969480
2895,8,2611,2679,0.003582750344720
2896,8,935,970,0.003427501269270
2897,8,936,970,0.003426368927070
2898,8,312,338,0.003062389077450
2899,8,542,563,0.003702674399388
2900,8,1478,1534,0.002137385714730
2901,8,2463,2521,0.002770010004270
2902,8,111,118,0.003357428648162
2903,8,212,230,0.002295913358390
2904,8,1293,1320,0.004122462445730
2905,8,2153,2214,0.004232643860990
2906,8,3355,3367,0.002154495736910
2907,8,2539,2584,0.003360113911950
2908,8,1221,1265,0.002742910854570
2909,8,920,965,0.002846186237280
2910,8,2731,2758,0.004536837236110
2911,8,1497,1549,0.004364747676660
2912,8,1357,1412,0.003599370310240
2913,8,1409,1452,0.004582247331070
2914,8,125,135,0.004385913034110
2915,8,1225,1252,0.004348230915680
2916,8,1115,1149,0.002571142004550
2917,8,721,764,0.002353408545740
2918,8,2460,2503,0.004704394765710
2919,8,2891,2925,0.004262700889160
2920,8,3213,3219,0.002476796469600
2921,8,1509,1616,0.003713316891930
2922,8,1064,1099,0.003731795193000
2923,8,89,92,0.004038895278248
2924,8,2664,2703,0.004785005562750
2925,8,1336,1385,0.003692399456770
2926,8,1721,1776,0.003888655003688
2927,8,1642,1766,0.003608160332240
2928,8,3052,3066,0.002263732565225
2929,8,1481,1577,0.004131720662090
2930,8,1445,1484,0.004402853535664
2931,8,605,673,0.003287462309240
2932,8,1052,1090,0.003078183256510
2933,8,2859,2880,0.003464965905010
2934,8,1377,1414,0.003513420023890
2935,8,1262,1302,0.004598642208700
2936,8,912,968,0.003619905877040
2937,8,1002,1042,0.004087999496960
2938,8,1312,1359,0.004716675836990
2939,8,615,686,0.003175979802370
2940,8,2127,2233,0.004625121979270
2941,8,3270,3277,0.004146086841580
2942,8,477,518,0.004301323135030
2943,8,1443,1494,0.004520614555028
2944,8,498,529,0.003611228077082
2945,8,1694,1770,0.003312782182970
2946,8,3197,3213,0.004283422427800
2947,10,2486,2496,0.002086111227660
2948,10,761,786,0.002267497501630
2949,10,712,724,0.003883547124147
2950,10,1285,1317,0.002973621863993
2951,10,176,193,0.003457319825490
2952,10,2321,2350,0.004310005114580
2953,10,367,384,0.002928324137762
2954,10,1723,1762,0.002345689981110
2955,10,2343,2367,0.004344922897230
2956,10,1791,1827,0.003266297301920
2957,10,880,927,0.002684738942790
2958,10,2647,2669,0.003617113511710
2959,10,2686,2701,0.004686174039460
2960,10,1823,1874,0.003749615464330
2961,10,2645,2671,0.004537800481110
2962,10,141,155,0.003011652659683
2963,10,2584,2610,0.003668879868450
2964,10,732,774,0.003217382242438
2965,10,563,594,0.002953621738067
2966,10,977,1025,0.002870712713960
2967,10,1072,1104,0.002452294477580
2968,10,1349,1400,0.004104417256470
2969,10,2814,2839,0.002615794618260
2970,11,93,96,0.002912846901403
2971,11,255,256,0.002737942330360
2972,12,845,851,0.003655848321790
2973,12,798,819,0.002376486510320
2974,12,563,582,0.006078054977770
2975,12,1188,1191,0.003537934344030
2976,12,817,836,0.007311614274020
2977,12,344,369,0.007947262750130
2978,12,859,886,0.003795186113610
2979,12,549,562,0.002665800781190
2980,12,768,790,0.004334608955670
2981,12,664,680,0.004815070808410
2982,12,488,511,0.002619873500890
2983,12,221,224,0.003841401912000
2984,12,906,938,0.008535169349320
2985,12,592,604,0.004282216700510
2986,12,177,182,0.004059874932930
2987,17,540,552,0.003305563999710
2988,17,1387,1400,0.005222591060120
2989,17,2046,2065,0.002255392134590
2990,17,1541,1554,0.003651101540660
2991,17,1648,1651,0.002941775494750
2992,17,1372,1384,0.005162883630871
2993,17,944,948,0.003054787571518
2994,17,1667,1694,0.007197636312670
2995,17,1994,1995,0.002938083134940
2996,17,2192,2198,0.004506938257380
2997,17,1324,1329,0.003910208640957
2998,17,2242,2243,0.002495159989950
2999,17,962,969,0.004222389688464
3000,17,2042,2054,0.002248699897950
3001,17,1114,1133,0.004487760509350
3002,17,971,974,0.004265656125417
3003,17,1110,1122,0.004706402424200
3004,17,2180,2191,0.007371498271920
3005,17,236,250,0.003981859494018
3006,17,2186,2204,0.007060622845080
3007,17,905,950,0.003029756039250
3008,17,1507,1537,0.002569037468600
3009,17,1629,1631,0.003424759531500
3010,17,659,695,0.002840580634340
3011,17,1857,1888,0.002639390695490
3012,17,2069,2086,0.006943535203180
3013,17,1397,1415,0.003072076912650
3014,17,1361,1380,0.006421167802063
3015,17,886,932,0.003124863445740
3016,17,2178,2190,0.007320033491240
3017,17,639,686,0.002961313328930
3018,17,1132,1183,0.003944995139730
3019,17,2335,2337,0.007215367978210
3020,17,1140,1167,0.003221451809820
3021,17,890,936,0.003279418895320
3022,17,280,305,0.004131682898170
3023,17,1653,1699,0.004045870307190
3024,17,828,876,0.003661940460270
3025,17,1431,1470,0.003853710058320
3026,17,2040,2057,0.006283837041880
3027,17,1532,1547,0.005423775049130
3028,17,281,306,0.004107096716870
3029,17,242,252,0.003547247589051
3030,17,1028,1052,0.003260302953530
3031,17,2067,2099,0.003698963103180
3032,17,2074,2089,0.006994733287770
3033,18,235,237,0.001457161675250
3034,18,202,203,0.001352469260530
3035,18,238,239,0.001216135859820
3036,18,225,228,0.002488077308070
3037,18,194,197,0.002427690249990
3038,18,149,151,0.002763799035867
3039,18,123,128,0.002871512163943
3040,18,176,180,0.003255104364800
3041,18,162,165,0.002868588511967
3042,18,163,166,0.003061536789228
3043,18,177,181,0.003445710211720
3044,18,144,146,0.003371101658048
3045,18,112,113,0.003459494089562
3046,18,150,159,0.003489059928693
3047,18,9,10,0.003059538768470
3048,18,153,160,0.003646718880660
3049,18,237,238,0.003946606946540
3050,18,134,136,0.003693232437362
3051,21,37,38,0.002894479893948
3052,25,437,443,0.002384764961570
3053,25,406,411,0.003089702044490
3054,25,195,196,0.003624932768484
3055,25,573,576,0.003046906604010
3056,25,475,476,0.003600693957470
3057,25,453,460,0.002260284665480
3058,25,868,869,0.004099693462130
3059,25,860,861,0.004106783252080
3060,25,582,586,0.002892486905500
3061,25,840,842,0.004403253501940
3062,25,466,468,0.004051481487580
3063,25,190,191,0.002955438480090
3064,25,551,563,0.001785086853460
3065,25,541,550,0.001861824847080
3066,25,555,559,0.003443162686900
3067,25,708,710,0.001861417929740
3068,25,175,176,0.003022355556640
3069,25,397,400,0.003876731520950
3070,27,15,16,0.003685970596049
3071,33,73,77,0.002889912140616
3072,33,75,79,0.002985310588410
3073,33,878,904,0.003522596428760
3074,33,901,921,0.002950391468440
3075,33,228,257,0.004263389606320
3076,33,497,522,0.003034860713960
3077,33,60,64,0.003032532550050
3078,33,481,511,0.003068275663868
3079,33,525,549,0.003013319722329
3080,33,535,556,0.002962037845909
3081,33,770,807,0.003063498291080
3082,33,474,507,0.003156536219309
3083,33,220,249,0.004179333369310
3084,33,775,811,0.002950924904146
3085,33,472,502,0.003207913207366
3086,33,219,251,0.004328422136230
3087,33,837,873,0.002996332367950
3088,33,822,858,0.003421476504640
3089,33,834,869,0.003082730131450
3090,33,226,258,0.004569492462380
3091,33,818,849,0.003488053053970
3092,33,809,838,0.003848578564550
3093,33,212,229,0.003207523715460
3094,33,447,469,0.003151025097423
3095,33,376,416,0.003156749130991
3096,33,380,418,0.003061176380707
3097,33,1052,1059,0.004635574280650
3098,33,1061,1064,0.004478806749700
3099,33,440,466,0.003207289945061
3100,33,189,199,0.003774250151930
3101,33,815,847,0.003658819913850
3102,33,756,784,0.003479547003140
3103,33,752,778,0.003692366565910
3104,33,762,797,0.003385482828530
3105,33,827,846,0.003635754852830
3106,33,831,854,0.003988499718760
3107,34,169,171,0.001202352667170
3108,34,221,222,0.001678258975350
3109,34,206,207,0.004215468612940
3110,34,362,363,0.004942774718450
3111,34,353,354,0.003299545486940
3112,34,372,373,0.003153439775600
3113,34,309,314,0.002087801831610
3114,34,293,294,0.002439277641460
3115,34,365,366,0.002995271074430
3116,34,249,252,0.004782814875060
3117,34,400,401,0.004292661879910
3118,34,159,163,0.003824762255990
3119,34,344,348,0.004502037969880
3120,34,224,226,0.003979991273410
3121,34,139,141,0.004072417588470
3122,34,367,369,0.003556888306920
3123,34,147,148,0.003126631974400
3124,34,261,263,0.003232292405520
3125,34,355,356,0.003800423120690
3126,34,181,183,0.003221632010538
3127,34,202,203,0.003146561842274
3128,34,212,215,0.003113405065439
3129,34,128,131,0.003364573240811
3130,34,275,276,0.004593964975660
3131,34,158,160,0.003465174303191
3132,34,260,262,0.003453100697173
3133,34,280,282,0.003220790327501
3134,34,92,93,0.003026536822304
3135,34,192,195,0.003344854505152
3136,34,187,188,0.004302614694660
3137,34,89,90,0.003130219414290
3138,34,391,392,0.003507723304230
3139,34,239,241,0.003491776761921
3140,34,77,78,0.003236104677946
3141,34,347,350,0.005612086642860
3142,34,383,384,0.003863172664040
3143,34,85,86,0.003345302112889
3144,34,337,339,0.003404459081480
3145,34,379,381,0.004639881887370
3146,34,204,205,0.003464948427362
3147,34,345,349,0.003768592863200
3148,34,208,210,0.004138803238445
3149,34,196,198,0.004387178439581
3150,34,268,269,0.004057753835322
3151,34,137,140,0.003683833952526
3152,34,331,333,0.004208744150160
3153,34,246,247,0.004283492975315
3154,34,132,133,0.003556522945306
3155,34,327,330,0.004580887397110
3156,34,122,123,0.003968063567145
3157,34,182,184,0.003774091618992
3158,34,93,101,0.003582848474820
3159,34,289,290,0.004180302885509
3160,34,323,325,0.003807705144679
3161,34,304,307,0.003857987740183
3162,34,13,15,0.001989449934130
3163,40,125,127,0.003273160510400
3164,40,119,120,0.002793762202093
3165,40,83,86,0.002885200369370
3166,40,76,82,0.002958988229039
3167,40,71,74,0.003062185633722
3168,40,234,240,0.003259598804700
3169,40,17,19,0.003715935058866
3170,41,1055,1121,0.002533978143570
3171,41,1253,1353,0.002855909410860
3172,41,226,237,0.003145293659867
3173,41,2844,2880,0.002403108621790
3174,41,970,1028,0.002603163864550
3175,41,1138,1209,0.002870009376656
3176,41,1192,1295,0.003062898891297
3177,41,958,984,0.002904123335980
3178,41,357,393,0.002851258460984
3179,41,2875,2927,0.003852304797490
3180,41,2846,2886,0.002601512865370
3181,41,1359,1488,0.003239000945570
3182,41,1367,1485,0.003095297686490
3183,41,857,885,0.002955974453582
3184,41,1791,1805,0.003585741191048
3185,41,829,856,0.003090836119334
3186,41,1251,1358,0.003009166786910
3187,41,747,775,0.003271450939085
3188,41,1137,1214,0.003036395115636
3189,41,1180,1235,0.003332936422940
3190,41,1188,1299,0.003206895937671
3191,41,784,811,0.003170073621553
3192,41,786,815,0.003299196862840
3193,41,1174,1285,0.003230989794760
3194,41,748,772,0.003154439698032
3195,41,316,367,0.002557997228122
3196,41,722,740,0.003205610595102
3197,41,213,221,0.003555848258282
3198,41,232,248,0.003545758340654
3199,41,1840,1887,0.002534173374640
